welc_resp.keys,welc_resp.rt,instr0_resp.keys,instr0_resp.rt,prep_resp.keys,prep_resp.corr,prep_resp.rt,preparation.thisRepN,preparation.thisTrialN,preparation.thisN,preparation.thisIndex,preparation.ran,preparation.order,letter10,letter20,corrAns0,participant,,date,expName,psychopyVersion,frameRate,outro_resp.keys,outro_resp.rt,instr1_resp.keys,instr1_resp.rt,resp.keys,resp.corr,resp.rt,letterMaster.thisRepN,letterMaster.thisTrialN,letterMaster.thisN,letterMaster.thisIndex,letterMaster.ran,letterMaster.order,letterset,letterset2,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,practice.order,letter1,letter2,corrAns,letterA,letterC,letterE,instr2_resp.keys,instr2_resp.rt,instr3_resp.keys,instr3_resp.rt,test_resp.keys,test_resp.rt,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,test.order,letter3,letter4,letterA2,letterB2,pickA,avoidB,outro_resp2.keys,outro_resp2.rt
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.23,2,0,92,26,1,91,B,G,B,D,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.229,2,0,92,19,1,91,Q,S,A,F,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.114,2,0,92,23,1,91,B,h,B,C,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.279,2,0,92,6,1,91,Q,h,A,C,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.097,2,0,92,21,1,91,S,Q,F,A,m,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.247,2,0,92,40,1,91,h,S,c,f,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.263,2,0,92,45,1,91,S,G,f,d,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.246,2,0,92,12,1,91,G,Q,D,A,m,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.245,2,0,92,3,1,91,G,h,D,C,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.281,2,0,92,0,1,91,Q,B,A,B,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.296,2,0,92,39,1,91,j,h,e,c,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.214,2,0,92,22,1,91,B,h,B,C,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.062,2,0,92,24,1,91,h,B,C,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.146,2,0,92,32,1,91,j,B,E,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.162,2,0,92,36,1,91,S,B,F,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.229,2,0,92,8,1,91,h,Q,C,A,m,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.146,2,0,92,14,1,91,Q,j,A,E,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.213,2,0,92,31,1,91,B,j,B,E,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.23,2,0,92,11,1,91,Q,G,A,D,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.23,2,0,92,15,1,91,Q,j,A,E,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.18,2,0,92,9,1,91,h,Q,C,A,m,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.245,2,0,92,12,1,91,G,Q,D,A,m,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.179,2,0,92,37,1,91,S,B,F,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.247,2,0,92,22,1,91,B,h,B,C,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.245,2,0,92,23,1,91,B,h,B,C,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.298,2,0,92,8,1,91,h,Q,C,A,m,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.229,2,0,92,10,1,91,Q,G,A,D,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.295,2,0,92,16,1,91,j,Q,E,A,m,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.279,2,0,92,40,1,91,h,S,c,f,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.264,2,0,92,34,1,91,B,S,B,F,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.131,2,0,92,42,1,91,G,j,d,e,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.046,2,0,92,31,1,91,B,j,B,E,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.262,2,0,92,6,1,91,Q,h,A,C,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.264,2,0,92,18,1,91,Q,S,A,F,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.231,2,0,92,32,1,91,j,B,E,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.195,2,0,92,44,1,91,G,S,d,f,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.228,2,0,92,26,1,91,B,G,B,D,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.297,2,0,92,15,1,91,Q,j,A,E,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.145,2,0,92,20,1,91,S,Q,F,A,m,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.312,2,0,92,4,1,91,j,S,E,F,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.23,2,0,92,11,1,91,Q,G,A,D,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.23,2,0,92,41,1,91,S,h,f,c,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.197,2,0,92,5,1,91,S,j,F,E,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.248,2,0,92,25,1,91,h,B,C,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.245,2,0,92,24,1,91,h,B,C,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.363,2,0,92,2,1,91,h,G,C,D,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.229,2,0,92,21,1,91,S,Q,F,A,m,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.014,2,0,92,30,1,91,B,j,B,E,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.229,2,0,92,3,1,91,G,h,D,C,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.263,2,0,92,36,1,91,S,B,F,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.262,2,0,92,0,1,91,Q,B,A,B,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.263,2,0,92,27,1,91,B,G,B,D,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.298,2,0,92,39,1,91,j,h,e,c,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.23,2,0,92,28,1,91,G,B,D,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.243,2,0,92,35,1,91,B,S,B,F,,m,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.263,2,0,92,14,1,91,Q,j,A,E,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.229,2,0,92,13,1,91,G,Q,D,A,m,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.163,2,0,92,17,1,91,j,Q,E,A,m,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.214,2,0,92,19,1,91,Q,S,A,F,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.212,2,0,92,45,1,91,S,G,f,d,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.081,2,0,92,7,1,91,Q,h,A,C,c,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.264,2,0,92,43,1,91,j,G,e,d,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.262,2,0,92,38,1,91,h,j,C,E,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,c,0.264,2,0,92,1,1,91,B,Q,B,A,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.245,2,0,92,33,1,91,j,B,E,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,m,0.111,2,0,92,29,1,91,G,B,D,B,,c,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,6,4,1,5,hiragana5.xlsx,hiragana51.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.011
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,space,0.914,m,0,0.427,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,3,1,179,k,R,c,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,0,0.411,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,16,1,179,i,c,m,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,m,1,0.463,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,7,1,179,R,k,m,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,1,0.38,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,9,1,179,R,k,c,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,0,0.445,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,15,1,179,i,c,m,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,1,0.412,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,10,1,179,c,i,c,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,1,0.543,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,22,1,179,M,n,c,,,c,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,1,0.462,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,13,1,179,c,i,c,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,m,0,0.363,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,18,1,179,i,c,c,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,m,0,0.347,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,17,1,179,i,c,c,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,0,0.53,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,8,1,179,k,R,m,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,0,0.464,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,19,1,179,c,i,m,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,1,0.48,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,1,1,179,k,R,c,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,0,0.413,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,23,1,179,n,M,m,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,m,1,0.463,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,24,1,179,n,M,m,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,1,0.397,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,0,1,179,k,R,c,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,m,1,0.363,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,4,1,179,R,k,m,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,m,1,0.395,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,5,1,179,R,k,m,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,1,0.414,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,20,1,179,M,n,c,,,c,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,m,1,0.363,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,6,1,179,R,k,m,m,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,1,0.379,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,21,1,179,M,n,c,,,c,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,m,1,0.364,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,25,1,179,n,M,m,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,m,0,0.363,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,28,1,179,n,M,c,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,1,0.38,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,2,1,179,k,R,c,c,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,0,0.413,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,27,1,179,M,n,m,,,c,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,m,0,0.379,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,11,1,179,c,i,c,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,1,0.346,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,12,1,179,c,i,c,,c,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,m,0,0.648,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,29,1,179,n,M,c,,,m,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,m,1,0.347,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,14,1,179,i,c,m,,m,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019-05-23_19h05.03.611,Probabilistic Learning,3.1.0,60,,,,,c,0,0.531,1,0,6,3,1,5,hiragana4.xlsx,hiragana41.xlsx,6,0,180,26,1,179,M,n,m,,,c,,,,,,,,,,,,,,,,,,,,
