welc_resp.keys,welc_resp.rt,intr0_resp.keys,intr0_resp.rt,prep_resp.keys,prep_resp.corr,prep_resp.rt,preparation.thisRepN,preparation.thisTrialN,preparation.thisN,preparation.thisIndex,preparation.ran,preparation.order,letter10,letter20,corrAns0,Participant ID*,date,expName,psychopyVersion,frameRate,outro_resp.keys,outro_resp.rt,instr1_resp.keys,instr1_resp.rt,resp.keys,resp.corr,resp.rt,letterMaster.thisRepN,letterMaster.thisTrialN,letterMaster.thisN,letterMaster.thisIndex,letterMaster.ran,letterMaster.order,letterset,letterset2,letterset3,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,practice.order,letter1,letter2,corrAns,letterA,letterC,letterE,instr2_resp.keys,instr2_resp.rt,instr3_resp.keys,instr3_resp.rt,test_resp.keys,test_resp.rt,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,test.order,letter3,letter4,letterA2,letterB2,pickA,avoidB,check_resp.keys,check_resp.rt,learnt_resp.keys,learnt_resp.rt,checks.thisRepN,checks.thisTrialN,checks.thisN,checks.thisIndex,checks.ran,checks.order,question,learnt_letters,numbers,outro_resp2.keys,outro_resp2.rt
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,m,0.763,2,0,92,42,1,91,l24.jpg,l25.jpg,d,e,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,m,0.612,2,0,92,28,1,91,l24.jpg,l22.jpg,D,B,,c,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,m,0.697,2,0,92,16,1,91,l25.jpg,l21.jpg,E,A,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,m,0.796,2,0,92,22,1,91,l22.jpg,l23.jpg,B,C,,m,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,m,0.614,2,0,92,21,1,91,l26.jpg,l21.jpg,F,A,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,m,1.096,2,0,92,31,1,91,l22.jpg,l25.jpg,B,E,,m,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,m,1.163,2,0,92,30,1,91,l22.jpg,l25.jpg,B,E,,m,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,c,0.879,2,0,92,27,1,91,l22.jpg,l24.jpg,B,D,,m,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,m,1.263,2,0,92,9,1,91,l23.jpg,l21.jpg,C,A,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,c,0.764,2,0,92,10,1,91,l21.jpg,l24.jpg,A,D,c,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,c,0.614,2,0,92,25,1,91,l23.jpg,l22.jpg,C,B,,c,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,m,0.745,2,0,92,29,1,91,l24.jpg,l22.jpg,D,B,,c,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,c,0.679,2,0,92,4,1,91,l25.jpg,l26.jpg,E,F,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,m,1.08,2,0,92,20,1,91,l26.jpg,l21.jpg,F,A,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,m,0.645,2,0,92,40,1,91,l23.jpg,l26.jpg,c,f,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,m,0.83,2,0,92,33,1,91,l25.jpg,l22.jpg,E,B,,c,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,c,1.129,2,0,92,43,1,91,l25.jpg,l24.jpg,e,d,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,c,0.629,2,0,92,15,1,91,l21.jpg,l25.jpg,A,E,c,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,m,0.662,2,0,92,23,1,91,l22.jpg,l23.jpg,B,C,,m,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,c,0.612,2,0,92,36,1,91,l26.jpg,l22.jpg,F,B,,c,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,c,0.662,2,0,92,6,1,91,l21.jpg,l23.jpg,A,C,c,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,c,1.18,2,0,92,5,1,91,l26.jpg,l25.jpg,F,E,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,10.485,1,12.043,1,0,2,0,1,1,Most Probable,Hselect3.jpg,Nselect3.jpg,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.558,1,0,2,1,1,1,Least Probable,Hselect3.jpg,Nselect3.jpg,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,,,,1,0,3,2,1,2,hiragana3.xlsx,hiragana31.xlsx,hiragana32.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.659
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,c,12.759,m,0,0.962,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,12,1,179,l13.jpg,l14.jpg,c,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,0.745,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,18,1,179,l14.jpg,l13.jpg,c,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,0,0.697,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,16,1,179,l14.jpg,l13.jpg,m,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,0,1.228,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,23,1,179,l16.jpg,l15.jpg,m,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,0.845,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,22,1,179,l15.jpg,l16.jpg,c,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,0.68,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,25,1,179,l16.jpg,l15.jpg,m,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,0.613,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,1,1,179,l11.jpg,l12.jpg,c,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,1.229,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,15,1,179,l14.jpg,l13.jpg,m,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,0.729,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,3,1,179,l11.jpg,l12.jpg,c,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,0,0.613,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,20,1,179,l15.jpg,l16.jpg,c,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,0.98,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,11,1,179,l13.jpg,l14.jpg,c,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,1.047,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,8,1,179,l11.jpg,l12.jpg,m,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,0,0.646,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,5,1,179,l12.jpg,l11.jpg,m,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,1.028,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,0,1,179,l11.jpg,l12.jpg,c,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,0,0.996,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,14,1,179,l14.jpg,l13.jpg,m,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,0.845,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,13,1,179,l13.jpg,l14.jpg,c,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,0,0.747,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,9,1,179,l12.jpg,l11.jpg,c,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,0.831,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,24,1,179,l16.jpg,l15.jpg,m,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,0.962,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,6,1,179,l12.jpg,l11.jpg,m,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,1.128,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,10,1,179,l13.jpg,l14.jpg,c,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,0,0.813,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,29,1,179,l16.jpg,l15.jpg,c,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,0,0.963,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,17,1,179,l14.jpg,l13.jpg,c,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,0.68,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,4,1,179,l12.jpg,l11.jpg,m,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,0.646,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,27,1,179,l15.jpg,l16.jpg,m,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,0.68,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,7,1,179,l12.jpg,l11.jpg,m,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,0,1.129,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,26,1,179,l15.jpg,l16.jpg,m,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,0,0.995,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,19,1,179,l13.jpg,l14.jpg,m,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,0,0.829,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,21,1,179,l15.jpg,l16.jpg,c,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,0,0.513,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,28,1,179,l16.jpg,l15.jpg,c,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,0.761,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,2,1,179,l11.jpg,l12.jpg,c,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,0.712,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,4,1,179,l12.jpg,l11.jpg,m,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,0.595,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,5,1,179,l12.jpg,l11.jpg,m,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,0,0.98,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,16,1,179,l14.jpg,l13.jpg,m,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,1.229,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,10,1,179,l13.jpg,l14.jpg,c,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,0,1.046,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,21,1,179,l15.jpg,l16.jpg,c,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,0,0.946,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,28,1,179,l16.jpg,l15.jpg,c,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,0.912,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,1,1,179,l11.jpg,l12.jpg,c,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,0,1.214,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,23,1,179,l16.jpg,l15.jpg,m,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,0,0.646,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,27,1,179,l15.jpg,l16.jpg,m,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,0,0.945,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,22,1,179,l15.jpg,l16.jpg,c,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,1.013,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,17,1,179,l14.jpg,l13.jpg,c,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,0,0.563,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,13,1,179,l13.jpg,l14.jpg,c,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,0,0.546,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,12,1,179,l13.jpg,l14.jpg,c,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,0.812,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,14,1,179,l14.jpg,l13.jpg,m,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,0,0.797,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,25,1,179,l16.jpg,l15.jpg,m,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,0.464,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,24,1,179,l16.jpg,l15.jpg,m,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,0,0.829,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,7,1,179,l12.jpg,l11.jpg,m,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,1.096,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,11,1,179,l13.jpg,l14.jpg,c,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,0,0.946,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,19,1,179,l13.jpg,l14.jpg,m,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,0.528,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,15,1,179,l14.jpg,l13.jpg,m,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,c,1,0.929,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,0,1,179,l11.jpg,l12.jpg,c,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0104,2019-06-11_16h22.58.478,Probabilistic Learning,3.1.0,60,,,,,m,1,1.095,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,26,1,179,l15.jpg,l16.jpg,m,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
